MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData maximum NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
42,26,25,10.28571429,16,50,88,38,72.85714286,17.30612245,88,32.065,95.96,63.895,54.15902786,25.25031755,32.065,388.36,2896,2507.64,1301.92,1044.068571,388.36,6,16,10,12.14285714,4.408163265,16,2,3.714285714,0.816326531,154,49,122,19.42857143,105,1.88,2.58,0.7,2.36,0.251428571,2.58,1.714285714,0.408163265,4,2.285714286,1.959183673,4,7,7,2.428571429,2.775510204,0,0,6,9,3,6.428571429,0.734693878,6,1,1,0.285714286,0.408163265,0,2,2,1.142857143,0.979591837,2,5,5,1.857142857,2.12244898,0,0,2,6,4,3.285714286,1.551020408,2,10.245,25.786875,15.541875,20.68178571,5.834387755,25.786875,2.202,2.202,1.258285714,1.078530612,2.202,1.5484712,0.221210171,0.379217437,70,229,159,133.1428571,72.16326531,70
42,26,24.85714286,10.12244898,16,50,88,38,72.42857143,17.79591837,88,32.065,95.96,63.895,53.71785714,24.74612245,32.065,388.36,2896,2507.64,1308.062857,1051.08898,388.36,6,16,10,12,4.571428571,16,2,3.714285714,0.816326531,154,49,122.8571429,20.40816327,105,1.83,2.58,0.75,2.352857143,0.259591837,2.58,1.714285714,0.408163265,4,2.285714286,1.959183673,4,6,6,2.285714286,2.612244898,0,0,6,8,2,6.285714286,0.489795918,6,1,1,0.285714286,0.408163265,0,2,2,1.142857143,0.979591837,2,5,5,2,2.285714286,0,0,2,6,4,3.428571429,1.632653061,2,10.73,25.786875,15.056875,20.75107143,5.755204082,25.786875,2.202,2.202,1.258285714,1.078530612,2.202,2.1106628,0.301523257,0.516897012,70,229,159,138.1428571,77.87755102,70
63,44,43.5,13.375,52,3,90,87,64.5,25.5,90,39.0983,151.964,112.8657,103.5692875,36.12939063,127.6,336.53,1357.77,1021.24,879.71375,292.8496875,722.66,1,16,15,11.25,4.75,16,2,4.75,0.5625,203,71,152.125,24.1875,138,0.82,2.1,1.28,1.775625,0.3865625,2.1,1.625,0.46875,4,2,2,4,10,10,7.5,3.75,0.875,1.53125,1,16,15,12,4,16,1,1,0.375,0.46875,0,2,2,1,1,2,0,0,0,0,0.875,1.53125,1,7,6,2.25,1.1875,2,11.07,73.10666667,62.03666667,33.845,11.3875,34.76333333,0.464,0.464,0.232,0.232,0.464,0,0,0,152,229,77,189.5,37.5,152
81,55,42.4,15.44,35,55,95,40,83.2,14.16,95,55.845,204.3833,148.5383,99.98806,41.758096,79.904,265.8,1811,1545.2,637.08,469.568,265.8,8,17,9,14.4,3.12,17,2,4.4,0.64,145,25,127.4,8.88,120,1.62,2.96,1.34,2.466,0.5928,2.96,2,0,5,3.2,2.16,5,10,4,9.2,1.28,2.8,4.48,8,27,19,17.2,3.92,17,0,0,0,0,0,5,5,1.6,1.36,1,4,4,0.8,1.28,0,0,1,5,4,2.4,1.68,1,10.73,29.48,18.75,25.216,5.7944,29.48,1.457,1.457,0.8742,0.69936,1.457,2.1106628,0.42213256,0.675412096,64,229,165,123,70.8,64
50,34,29.75,13.75,16,4,88,84,65,30.5,88,32.065,118.71,86.645,67.07695,35.01195,32.065,312.46,505.08,192.62,398.565,53.2575,388.36,1,16,15,11.75,5.375,16,2,4,1,220,115,142.25,38.875,105,0.82,2.58,1.76,1.985,0.595,2.58,1.75,0.375,4,2.5,1.5,4,10,10,2.5,3.75,0,0,1,14,13,6.75,3.625,6,1,1,0.25,0.375,0,4,4,2,1,2,0,0,0,0,0,0,1,4,3,2.25,0.875,2,25.786875,90.7225,64.935625,43.8953125,23.41359375,25.786875,2.202,2.202,1.101,1.101,2.202,0,0,0,70,229,159,127.5,57.5,70
50,31,34.25,7.875,34,3,89,86,65.25,31.125,89,39.0983,118.71,79.6117,78.932075,19.9168875,78.96,336.53,505.08,168.55,457.4025,60.43625,494,1,16,15,11.75,5.375,16,1,4.25,0.375,203,83,145.5,28.75,120,0.82,2.55,1.73,1.97,0.58,2.55,1.75,0.375,4,2.5,1.5,4,10,10,7.5,3.75,0,0,1,16,15,11.75,5.375,16,1,1,0.25,0.375,0,4,4,2,1,2,0,0,0,0,0,0,1,4,3,2.25,0.875,2,25.92,73.10666667,47.18666667,39.55791667,16.774375,25.92,0.799,0.799,0.3995,0.3995,0.799,0,0,0,14,229,215,99.5,85.5,14
78,70,31.33333333,31.11111111,8,63,87,24,79,10.66666667,87,15.9994,195.084,179.0846,75.69426667,79.59315556,15.9994,54.8,2041.4,1986.6,717,882.9333333,54.8,10,16,6,14,2.666666667,16,4,3.333333333,1.777777778,136,70,89.33333333,31.11111111,66,2.28,3.44,1.16,3.053333333,0.515555556,3.44,1.666666667,0.444444444,4,2.666666667,1.777777778,4,9,9,3,4,4.666666667,6.222222222,6,24,18,12,8,6,1,1,0.333333333,0.444444444,0,2,2,1.333333333,0.888888889,2,1,1,0.333333333,0.444444444,0,0,2,2,0,2,0,2,9.105,15.02,5.915,11.07666667,2.628888889,9.105,0,0,0,0,0,0,0,0,12,225,213,83,94.66666667,12
17,10,9.714285714,2.081632653,9,82,94,12,90.71428571,3.551020408,93,14.0067,35.453,21.4463,20.2075304,4.355848457,18.9984032,53.5,171.6,118.1,71.92142857,28.47959184,53.5,15,17,2,16.57142857,0.612244898,17,1,2.142857143,0.244897959,102,45,66.71428571,11.30612245,57,3.04,3.98,0.94,3.651428571,0.375510204,3.98,2,0,5,4.571428571,0.612244898,5,0,0,0,0,0,0,5,7,2,6.571428571,0.612244898,7,0,0,0,0,0,3,2,1.428571429,0.612244898,1,0,0,0,0,0,0,1,3,2,1.428571429,0.612244898,1,9.105,24.4975,15.3925,12.45732143,4.100459184,9.7075,6.437,6.437,2.401428571,1.179183673,1.97,0,0,0,12,194,182,47.14285714,46.7755102,15
15,14,4.56,3.4176,1,77,93,16,87.48,4.7808,92,1.00794,30.973762,29.965822,8.725089808,7.408463816,1.00794,14.01,3823,3808.99,349.1048,555.823232,14.01,1,17,16,8.4,7.104,1,2,1.56,0.5376,107,76,52.48,20.6208,31,2.19,3.98,1.79,2.6492,0.48384,2.2,1.52,0.4992,5,1.68,1.6128,0,0,0,0,0,0,0,1,7,6,3.2,2.112,1,1,1,0.48,0.4992,1,4,4,1.44,1.4176,0,0,0,0,0,0,0,1,4,3,1.92,0.9568,1,5.64,22.5702381,16.9302381,9.554609524,3.556268952,6.615,7.853,7.853,5.8178,2.251008,7.853,0,0,0,2,194,192,157.32,58.688,194
79,28,66.66666667,10.44444444,51,39,85,46,63.33333333,16.22222222,39,121.76,196.966569,75.206569,163.9268563,28.11123756,121.76,903.78,1337.33,433.55,1111.036667,150.8622222,903.78,3,15,12,9.666666667,4.444444444,3,1,5.666666667,0.444444444,187,51,154,22,136,1.26,2.54,1.28,1.95,0.46,1.26,1.666666667,0.444444444,3,1,1.333333333,0,10,10,6.666666667,4.444444444,9.333333333,6.222222222,15,25,10,18.66666667,4.222222222,15,1,1,0.333333333,0.444444444,0,3,3,1,1.333333333,0,0,0,0,0,0,0,0,3,3,1.333333333,1.111111111,0,16.7,34.12,17.42,27.46,7.173333333,16.7,0,0,0,0,0,0,0,0,166,225,59,205.3333333,26.22222222,166
47,34,23,12,16,65,88,23,78.5,9.5,88,26.9815386,107.8682,80.8866614,49.74493465,29.06163268,32.065,388.36,1234.93,846.57,736.28,347.92,388.36,11,16,5,14,2,16,2,3.5,0.75,145,40,119,14,105,1.61,2.58,0.97,2.175,0.405,2.58,1.75,0.375,4,2.25,1.75,4,10,10,2.5,3.75,0,0,3,11,8,6.5,2.25,6,1,1,0.25,0.375,0,5,5,2.25,1.375,2,0,0,0,0,0,0,1,5,4,2.5,1.25,2,16.33,25.786875,9.456875,21.0959375,4.6909375,25.786875,2.202,2.202,1.101,1.101,2.202,0,0,0,70,225,155,147.5,77.5,70
50,34,25.25,12.375,16,3,88,85,64.75,30.875,88,32.065,118.71,86.645,55.484575,31.6127125,32.065,336.53,505.08,168.55,404.5825,50.24875,388.36,1,16,15,11.75,5.375,16,2,3.75,0.75,203,98,138,33,105,0.82,2.58,1.76,1.985,0.595,2.58,1.75,0.375,4,2.5,1.5,4,10,10,2.5,3.75,0,0,1,14,13,6.75,3.625,6,1,1,0.25,0.375,0,4,4,2,1,2,0,0,0,0,0,0,1,4,3,2.25,0.875,2,25.786875,73.10666667,47.31979167,39.49135417,16.80765625,25.786875,2.202,2.202,1.101,1.101,2.202,0,0,0,70,229,159,127.5,57.5,70
34,4,32,2,30,69,89,20,79,10,69,65.38,78.96,13.58,72.17,6.79,65.38,494,692.68,198.68,593.34,99.34,494,12,16,4,14,2,12,0,4,0,122,2,121,1,120,1.65,2.55,0.9,2.1,0.45,1.65,2,0,4,2,2,0,10,0,10,0,0,0,12,16,4,14,2,12,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2,2,1,1,0,13.96,25.92,11.96,19.94,5.98,13.96,0.799,0.799,0.3995,0.3995,0,0,0,0,14,194,180,104,90,14
81,66,24.14285714,12.93877551,16,47,88,41,80.92857143,10.39795918,88,30.973762,204.3833,173.409538,52.98713014,33.03352422,32.065,317.3,2750,2432.7,734.1357143,575.9612245,388.36,5,16,11,14.14285714,2.775510204,16,3,3.5,0.785714286,164,59,116.4285714,17.67346939,105,1.6,2.58,0.98,2.343571429,0.337755102,2.58,1.857142857,0.244897959,4,3.142857143,1.224489796,4,10,10,1.285714286,2.020408163,1,1.857142857,5,27,22,7.285714286,2.816326531,6,1,1,0.142857143,0.244897959,0,5,5,2,0.571428571,2,6,6,0.857142857,1.469387755,0,0,2,7,5,3,1.428571429,2,18.18,26.91,8.73,24.55064201,2.103098275,25.786875,2.202,2.202,1.688928571,0.732959184,2.202,0,0,0,2,229,227,96.71428571,51.69387755,70
82,29,62.66666667,12.88888889,53,81,96,15,91,6.666666667,96,126.90447,207.2,80.29553,153.6696467,35.68690222,126.90447,386.85,600.61,213.76,458.1033333,95.00444444,386.85,14,17,3,16,1.333333333,17,1,5.333333333,0.444444444,146,7,141.3333333,3.111111111,139,2.33,2.66,0.33,2.55,0.146666667,2.66,2,0,5,4,1.333333333,5,10,0,10,0,4.666666667,6.222222222,17,28,11,20.66666667,4.888888889,17,0,0,0,0,0,4,3,2,1.333333333,1,0,0,0,0,0,0,1,4,3,2,1.333333333,1,28.11,43.015,14.905,38.04666667,6.624444444,43.015,1.062,1.062,0.708,0.472,1.062,0,0,0,64,225,161,117.6666667,71.55555556,64
49,36,24.85714286,13.51020408,16,70,88,18,81.42857143,7.510204082,88,26.9815386,114.818,87.8364614,54.63864837,33.70048664,32.065,388.36,933.47,545.11,501.5542857,149.8804082,388.36,12,16,4,14.57142857,1.632653061,16,2,3.571428571,0.816326531,144,39,118.1428571,15.02040816,105,1.61,2.58,0.97,2.2,0.434285714,2.58,2,0,4,2.571428571,1.632653061,4,10,10,2.857142857,4.081632653,0,0,3,13,10,7.428571429,2.897959184,6,0,0,0,0,0,5,5,2.571428571,1.387755102,2,0,0,0,0,0,0,0,5,5,2.571428571,1.387755102,2,16.48,25.786875,9.306875,23.34035714,3.05877551,25.786875,2.202,2.202,1.258285714,1.078530612,2.202,0,0,0,70,225,155,119.7142857,56.81632653,70
71,63,13.625,8.4375,8,41,94,53,85.4375,5.5546875,87,15.9994,174.9668,158.9674,29.5824125,20.37451875,15.9994,54.8,1936,1881.2,194.275,217.715625,54.8,3,17,14,15.375,1.546875,16,4,2.4375,0.65625,187,121,80.3125,21.46875,66,1.27,3.44,2.17,3.251875,0.2821875,3.44,2,0,5,3.9375,0.4921875,4,1,1,0.0625,0.1171875,0.875,1.640625,6,17,11,6.875,1.3125,6,0,0,0,0,0,2,2,1.6875,0.46875,2,9,9,0.5625,1.0546875,0,0,1,9,8,2.25,0.84375,2,9.105,28.865,19.76,13.22609375,6.181640625,9.105,2.493,2.493,0.4674375,0.759585938,0,0.0022471,0.000140444,0.000263332,12,194,182,33.125,31.6875,12
30,29,7.529411765,4.968858131,1,69,92,23,86.64705882,4.346020761,87,1.00794,65.38,64.37206,15.03384941,10.61197121,1.00794,14.01,3823,3808.99,560.4858824,783.2026298,14.01,1,16,15,10.23529412,6.519031142,1,3,1.882352941,0.62283737,122,91,62.70588235,22.38062284,31,1.65,3.44,1.79,2.691176471,0.528581315,2.2,1.647058824,0.456747405,4,2.117647059,1.771626298,0,10,10,0.588235294,1.107266436,0,0,1,12,11,4.352941176,2.44982699,1,1,1,0.352941176,0.456747405,0,4,4,1.411764706,1.162629758,0,0,0,0,0,0,0,0,4,4,1.764705882,0.747404844,1,5.64,25.786875,20.146875,10.06669118,4.156903114,6.615,7.853,7.853,3.559647059,3.250920415,0,0,0,0,12,194,182,115.1764706,83.46020761,12
81,73,31.6,28.32,8,76,96,20,86.6,4.24,87,15.9994,204.3833,188.3839,75.857194,71.8293528,15.9994,54.8,577,522.2,225.65,205.02,54.8,13,17,4,15.6,1.04,16,4,3.4,1.68,145,79,96.4,36.48,66,1.62,3.44,1.82,2.92,0.624,3.44,2,0,5,3.6,1.04,4,10,10,4,4.8,2.8,4.48,6,27,21,12.4,7.68,6,0,0,0,0,0,5,4,2.4,1.04,2,0,0,0,0,0,0,1,5,4,2.4,1.04,2,9.105,43.015,33.91,19.448,12.4116,9.105,1.062,1.062,0.2124,0.33984,0,0,0,0,12,194,182,58.8,56.16,12
42,8,36.66666667,3.555555556,34,50,89,39,76,17.33333333,89,78.96,95.96,17,84.62666667,7.555555556,78.96,494,2896,2402,1294.666667,1067.555556,494,6,16,10,12.66666667,4.444444444,16,1,4.333333333,0.444444444,154,34,131.3333333,15.11111111,120,2.16,2.55,0.39,2.42,0.173333333,2.55,1.666666667,0.444444444,4,2.666666667,1.777777778,4,10,5,8.333333333,2.222222222,0,0,6,16,10,12.66666667,4.444444444,16,1,1,0.333333333,0.444444444,0,2,2,1.333333333,0.888888889,2,5,5,1.666666667,2.222222222,0,0,2,6,4,3.333333333,1.777777778,2,15.69,25.92,10.23,22.51,4.546666667,25.92,0.799,0.799,0.532666667,0.355111111,0.799,0,0,0,14,229,215,85.66666667,95.55555556,14
48,41,12.22222222,7.950617284,8,70,87,17,84,4,87,14.0067,112.411,98.4043,26.26897778,19.1426716,15.9994,54.8,594.22,539.42,116.5688889,106.1446914,54.8,12,16,4,15.33333333,0.888888889,16,3,2.333333333,0.592592593,144,78,75.77777778,15.16049383,66,1.69,3.44,1.75,3.156666667,0.377777778,3.44,2,0,4,3.333333333,0.888888889,4,10,10,1.111111111,1.975308642,0,0,5,12,7,6.444444444,1.234567901,6,0,0,0,0,0,3,3,2,0.444444444,2,0,0,0,0,0,0,0,3,3,2,0.444444444,2,9.105,19.495,10.39,11.51805556,3.217407407,9.105,6.437,6.437,1.430444444,2.225135802,0,0,0,0,12,194,182,72.66666667,80.88888889,12
81,64,31.8,19.68,17,58,94,36,83.2,12.96,94,35.453,204.3833,168.9303,73.935099,52.1792804,35.453,171.6,1768,1596.4,571.96,480.432,171.6,9,17,8,14.6,2.88,17,3,3.8,0.96,145,43,115.4,16.08,102,1.62,3.16,1.54,2.596,0.6768,3.16,2,0,5,3.2,2.16,5,10,10,3.4,4.08,2.8,4.48,7,27,20,11.4,6.24,7,0,0,0,0,0,5,5,1.6,1.36,1,3,3,0.6,0.96,0,0,1,5,4,2.2,1.44,1,10.245,26.91,16.665,22.1295,4.7538,24.4975,2.493,2.493,1.4958,1.19664,2.493,1.5484712,0.30969424,0.495510784,64,194,130,116,62.4,64
78,58,43.66666667,22.88888889,20,7,84,77,51.33333333,29.55555556,7,40.078,195.084,155.006,103.3612,61.14853333,40.078,1090,2041.4,951.4,1415.466667,417.2888889,1090,2,15,13,9,4.666666667,2,2,4.666666667,0.888888889,176,57,143.6666667,21.55555556,119,1,2.28,1.28,1.82,0.546666667,1,1.666666667,0.444444444,3,1,1.333333333,0,10,10,6.333333333,4.222222222,4.666666667,6.222222222,2,24,22,13.66666667,7.777777778,2,1,1,0.333333333,0.444444444,0,3,3,1,1.333333333,0,1,1,0.333333333,0.444444444,0,0,0,3,3,1.666666667,1.111111111,0,15.02,37.77,22.75,24.98833333,8.521111111,15.02,0,0,0,0,0,0,0,0,166,225,59,205.3333333,26.22222222,166
41,22,32.11764706,4.629757785,34,3,89,86,68.58823529,28.2283737,89,39.0983,92.90638,53.80808,73.32878,12.08134588,78.96,336.53,2750,2413.47,766.6817647,504.7005536,494,1,16,15,12,5.529411765,16,1,4.117647059,0.207612457,203,84,139.7647059,28.02076125,120,0.82,2.55,1.73,2.111176471,0.575986159,2.55,1.705882353,0.415224913,4,2.764705882,1.626297578,4,10,10,7.529411765,3.487889273,0,0,1,16,15,12,5.529411765,16,1,1,0.294117647,0.415224913,0,3,3,1.470588235,0.865051903,2,6,6,0.705882353,1.24567474,0,0,1,7,6,2.470588235,1.128027682,2,18.18,73.10666667,54.92666667,33.11617647,14.11429066,25.92,0.799,0.799,0.517,0.364941176,0.799,0,0,0,14,229,215,86.17647059,93.40484429,14
55,40,19.58333333,6.305555556,16,5,88,83,76.5,17.5,88,30.973762,132.9054519,101.9316899,41.60333133,16.26096488,32.065,301.59,1941,1639.41,498.6725,240.3879167,388.36,1,16,15,13.58333333,3.694444444,16,3,3.333333333,0.555555556,244,139,121.5,26.83333333,105,0.79,2.58,1.79,2.279166667,0.401111111,2.58,1.916666667,0.152777778,4,3.166666667,1.111111111,4,2,2,0.166666667,0.305555556,0,0,1,6,5,5.25,1,6,1,1,0.083333333,0.152777778,0,3,3,1.833333333,0.611111111,2,8,8,0.666666667,1.222222222,0,0,1,8,7,2.583333333,1.041666667,2,16.69,115.765,99.075,31.99087302,13.9623545,25.786875,2.202,2.202,1.738833333,0.617555556,2.202,2.25E-05,1.88E-06,3.44E-06,2,229,227,82.25,43.08333333,70
9,8,3.333333333,3.111111111,1,82,93,11,90.5,2.833333333,92,1.00794,18.9984032,17.9904632,6.172810533,6.886494044,1.00794,14.01,63.05,49.04,28.765,19.67333333,14.01,1,17,16,6,6.666666667,1,1,1.333333333,0.444444444,71,40,42,14.66666667,31,2.2,3.98,1.78,2.636666667,0.582222222,2.2,1.333333333,0.444444444,5,1.333333333,1.777777778,0,0,0,0,0,0,0,1,7,6,2.666666667,2.222222222,1,1,1,0.666666667,0.444444444,1,3,3,0.666666667,0.888888889,0,0,0,0,0,0,0,1,3,2,1.333333333,0.555555556,1,6.615,14.76875,8.15375,8.489375,2.499166667,6.615,7.853,5.883,6.6365,1.622,7.853,0,0,0,15,194,179,164.1666667,49.72222222,194
55,40,19.58333333,6.305555556,16,5,88,83,76.5,17.5,88,30.973762,132.9054519,101.9316899,41.60333133,16.26096488,32.065,301.59,1941,1639.41,498.6725,240.3879167,388.36,1,16,15,13.58333333,3.694444444,16,3,3.333333333,0.555555556,244,139,121.5,26.83333333,105,0.79,2.58,1.79,2.279166667,0.401111111,2.58,1.916666667,0.152777778,4,3.166666667,1.111111111,4,2,2,0.166666667,0.305555556,0,0,1,6,5,5.25,1,6,1,1,0.083333333,0.152777778,0,3,3,1.833333333,0.611111111,2,8,8,0.666666667,1.222222222,0,0,1,8,7,2.583333333,1.041666667,2,16.69,115.765,99.075,31.99087302,13.9623545,25.786875,2.202,2.202,1.738833333,0.617555556,2.202,2.25E-05,1.88E-06,3.44E-06,2,229,227,82.25,43.08333333,70
41,8,35.29411765,1.944636678,34,4,89,85,68.76470588,27.97923875,89,74.9216,92.90638,17.98478,81.51163294,4.077411211,78.96,312.46,2750,2437.54,762.4341176,506.1997232,494,1,16,15,12,5.529411765,16,1,4.294117647,0.415224913,220,101,142.7647059,32.25605536,120,0.82,2.55,1.73,2.111176471,0.575986159,2.55,1.705882353,0.415224913,4,2.764705882,1.626297578,4,10,10,7.529411765,3.487889273,0,0,1,16,15,12,5.529411765,16,1,1,0.294117647,0.415224913,0,3,3,1.470588235,0.865051903,2,6,6,0.705882353,1.24567474,0,0,1,7,6,2.470588235,1.128027682,2,18.18,90.7225,72.5425,36.22485294,19.23446367,25.92,0.799,0.799,0.517,0.364941176,0.799,0,0,0,14,229,215,86.17647059,93.40484429,14
35,34,9.2,10.32,1,87,95,8,91.6,1.84,92,1.00794,79.904,78.89606,19.785444,24.0474224,1.00794,14.01,265.8,251.79,72.526,77.3096,14.01,1,17,16,7.2,7.44,1,3,1.8,0.96,120,89,55.8,29.76,31,2.2,3.44,1.24,2.6,0.48,2.2,1.4,0.48,5,1.8,2.16,0,10,10,2,3.2,0,0,1,17,16,5.2,5.04,1,1,1,0.6,0.48,1,2,2,0.6,0.72,0,0,0,0,0,0,0,1,2,1,1.2,0.32,1,6.615,29.48,22.865,11.686,7.1176,6.615,7.853,7.853,5.0032,3.41976,7.853,0,0,0,12,194,182,131.6,74.88,194
34,23,20.81818182,10.7107438,11,2,89,87,38.72727273,40.0661157,2,22.98976928,78.96,55.97023072,46.61016461,25.76770399,22.98976928,370.87,1768,1397.13,542.6563636,222.7897521,370.87,1,16,15,7.181818182,6.743801653,1,1,3.454545455,0.495867769,166,46,145.6363636,22.21487603,166,0.93,2.55,1.62,1.605454545,0.736859504,0.93,1.454545455,0.495867769,4,1.454545455,1.851239669,0,10,10,4.272727273,4.661157025,0,0,1,16,15,7.181818182,6.743801653,1,1,1,0.545454545,0.495867769,1,2,2,0.727272727,0.925619835,0,3,3,0.272727273,0.495867769,0,0,1,3,2,1.545454545,0.595041322,1,10.245,29.24333333,18.99833333,26.30772727,3.202479339,29.24333333,0.799,0.799,0.290545455,0.369785124,0,1.5484712,0.140770109,0.255945653,14,229,215,147.6363636,97.19008264,229
30,14,23,7,16,69,88,19,78.5,9.5,69,32.065,65.38,33.315,48.7225,16.6575,32.065,388.36,692.68,304.32,540.52,152.16,388.36,12,16,4,14,2,12,1,3.5,0.5,122,17,113.5,8.5,105,1.65,2.58,0.93,2.115,0.465,1.65,2,0,4,2,2,0,10,10,5,5,0,0,6,12,6,9,3,6,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2,2,1,1,0,13.96,25.786875,11.826875,19.8734375,5.9134375,13.96,2.202,2.202,1.101,1.101,0,0,0,0,70,194,124,132,62,70
55,22,38.47058824,6.429065744,34,5,89,84,68.94117647,27.73010381,89,74.9216,132.9054519,57.9838519,89.88298328,15.89578816,78.96,301.59,2750,2448.41,760.5158824,506.8767474,494,1,16,15,12,5.529411765,16,2,4.470588235,0.664359862,244,125,147,38.23529412,120,0.79,2.55,1.76,2.105882353,0.583460208,2.55,1.705882353,0.415224913,4,2.764705882,1.626297578,4,10,10,7.529411765,3.487889273,0,0,1,16,15,12,5.529411765,16,1,1,0.294117647,0.415224913,0,3,3,1.470588235,0.865051903,2,6,6,0.705882353,1.24567474,0,0,1,7,6,2.470588235,1.128027682,2,18.18,115.765,97.585,40.64411765,26.5132526,25.92,0.799,0.799,0.517,0.364941176,0.799,0,0,0,14,229,215,86.17647059,93.40484429,14
35,27,15.6,9.12,8,3,95,92,71.8,27.52,87,15.9994,79.904,63.9046,33.4001,20.88084,15.9994,54.8,336.53,281.73,153.346,118.2552,54.8,1,17,16,13.2,4.88,16,2,2.8,0.96,203,137,104.2,45.84,66,0.82,3.44,2.62,2.82,0.8,3.44,1.8,0.32,5,3.4,1.36,4,10,10,2,3.2,0,0,1,17,16,7.2,3.92,6,1,1,0.2,0.32,0,2,2,1.4,0.72,2,0,0,0,0,0,0,1,2,1,1.6,0.48,2,9.105,73.10666667,64.00166667,25.98033333,20.2504,9.105,1.457,1.457,0.2914,0.46624,0,0,0,0,12,229,217,65.8,65.28,12
37,29,19.2,13.44,8,4,95,91,72,27.2,87,15.9994,85.4678,69.4684,42.674,32.00952,15.9994,54.8,312.46,257.66,148.532,112.4784,54.8,1,17,16,13.2,4.88,16,3,3,1.2,220,154,107.6,49.92,66,0.82,3.44,2.62,2.82,0.8,3.44,1.8,0.32,5,3.4,1.36,4,10,10,2,3.2,0,0,1,17,16,7.2,3.92,6,1,1,0.2,0.32,0,2,2,1.4,0.72,2,0,0,0,0,0,0,1,2,1,1.6,0.48,2,9.105,90.7225,81.6175,29.5035,24.4876,9.105,1.457,1.457,0.2914,0.46624,0,0,0,0,12,229,217,65.8,65.28,12
9,8,3.333333333,3.111111111,1,82,93,11,90.5,2.833333333,92,1.00794,18.9984032,17.9904632,6.172810533,6.886494044,1.00794,14.01,63.05,49.04,28.765,19.67333333,14.01,1,17,16,6,6.666666667,1,1,1.333333333,0.444444444,71,40,42,14.66666667,31,2.2,3.98,1.78,2.636666667,0.582222222,2.2,1.333333333,0.444444444,5,1.333333333,1.777777778,0,0,0,0,0,0,0,1,7,6,2.666666667,2.222222222,1,1,1,0.666666667,0.444444444,1,3,3,0.666666667,0.888888889,0,0,0,0,0,0,0,1,3,2,1.333333333,0.555555556,1,6.615,14.76875,8.15375,8.489375,2.499166667,6.615,7.853,5.883,6.6365,1.622,7.853,0,0,0,15,194,179,164.1666667,49.72222222,194
